# 100
3.97900 8.46811 1.05169 4.66746 1.34543 5.24606 1.27727 7.70951 8.64069 6.94910 5.35411 5.43954 1.65402 5.64805 8.78397 7.71905 5.32107 3.19598 3.26314 0.67288 2.69635 7.17082 4.36204 4.97882 4.18985 4.29930 8.12706 4.78838 7.43764 1.18434 5.06678 6.41563 5.28148 3.23374 0.99373 0.43800 5.75033 3.61410 0.24123 8.53948 5.96318 1.61336 2.01671 3.52506 6.35902 7.27184 7.81687 0.09434 6.61071 0.08917 5.43794 7.54126 8.12852 6.76941 7.92583 7.94085 6.89502 0.38431 3.08529 5.84051 3.08478 0.79818 8.12644 1.71941 3.60922 2.57473 1.64170 0.79387 8.77578 7.86210 4.41264 8.01570 5.74124 6.43064 5.20199 6.21710 1.00172 4.97793 3.96956 6.29744 1.97638 7.92652 2.43723 7.37312 8.14842 5.14500 6.13654 7.42677 3.30385 4.34895 7.71105 6.59325 3.34458 6.80281 0.03450 8.45336 2.58391 0.13480 3.45669 8.67500
6.64207 7.22000 7.03557 7.59604 6.82647 7.81186 3.50126 8.98879 6.18395 0.39286 0.08828 1.07316 6.81309 2.84046 8.67366 7.96495 7.19639 0.74862 0.44760 7.96215 0.57873 4.01694 0.78036 2.58139 6.17087 4.28648 6.95407 3.49720 7.36366 7.29863 6.25983 6.84447 6.73686 4.24418 5.02033 0.09461 3.13237 7.49219 3.67553 1.22974 1.08022 2.88135 4.37592 6.00825 5.46701 8.65870 0.50663 0.46592 1.77693 7.57326 4.44921 0.35660 8.47395 8.25274 0.87367 7.28165 5.62531 1.28155 4.51704 0.07576 0.53457 4.97370 2.89587 6.86485 3.49395 8.88819 1.00604 1.77417 1.35379 6.23096 7.07887 4.60438 1.09985 2.97676 8.07477 2.16293 0.59451 6.41817 0.39985 1.06710 0.53039 4.92779 6.23606 1.59066 7.30605 7.30528 2.49233 6.96546 0.86044 1.69322 4.39633 7.52638 3.46221 1.78960 4.60275 3.39789 8.46992 3.36489 8.38637 4.62003
8.36352 0.96530 8.04940 5.80468 3.61709 0.44053 7.15623 2.41608 8.80105 8.76402 3.82259 3.60861 7.61554 5.00093 5.58708 3.51407 8.78185 3.03042 3.68438 7.76896 6.20258 6.03220 8.08475 7.72198 0.38065 7.16848 2.39108 1.44553 2.16279 3.28609 3.41383 7.13567 6.00086 6.45846 4.06663 2.94876 8.87451 8.93183 7.80410 0.31855 7.39172 0.05520 3.25917 7.64753 7.39412 0.91496 1.10253 4.72349 7.04729 3.01010 3.92278 7.37992 4.22780 2.94178 2.55206 5.98054 1.27011 8.41450 7.20421 5.98516 7.20989 6.92851 8.92554 6.71591 4.81587 8.41698 1.98283 8.85588 2.47995 8.01524 7.04018 5.32444 2.36964 5.40577 7.01820 1.80356 6.27629 0.25572 7.80509 4.54269 7.71499 6.40813 1.93131 6.97819 4.17034 0.36586 7.94287 2.88390 5.21572 6.17736 0.89491 6.06593 1.34455 1.74094 2.01533 2.20405 4.76691 1.84159 8.33104 4.59429
3.55644 6.58711 0.32668 3.10555 2.15991 7.77193 3.45301 4.33945 6.50951 6.61254 2.56609 6.75442 5.32890 2.92111 2.13741 2.62033 0.75158 4.79251 2.67968 5.86985 0.25314 1.79499 5.65919 2.77062 5.71473 6.23196 6.42675 5.99068 5.40611 4.79612 3.38404 7.91408 1.27452 3.82270 5.89961 2.15617 8.93242 1.81048 2.67698 4.58828 2.85134 8.04810 3.82700 7.40218 7.44694 2.27065 3.01613 2.35120 6.86298 6.77549 2.35947 4.12867 0.41323 8.91547 7.57512 5.53234 8.15057 7.65592 5.47003 7.46968 8.51447 2.63432 0.71630 3.64408 3.76619 3.67132 7.09343 8.47586 5.93397 1.72046 1.29143 0.21259 4.25598 1.36324 6.14861 3.89659 0.26843 4.67882 3.10132 5.62900 6.30106 5.96940 3.69933 2.23466 8.25753 0.81087 3.96646 8.90836 0.79825 3.43585 1.47010 4.18597 3.90565 2.39492 7.33592 6.84128 2.22328 8.69259 1.68510 5.81650
4.93767 7.01929 7.84352 0.32221 1.70764 3.46200 0.01276 8.04665 4.16935 0.52048 7.84426 7.28669 1.88744 0.79333 2.59119 5.13780 8.06710 0.10288 8.65831 6.76288 6.49306 4.15415 1.70018 7.73392 8.50573 3.27303 3.78589 1.71163 7.02974 7.12395 0.64452 7.76472 0.69249 5.99802 0.64789 8.85514 2.29762 5.08944 6.38203 8.51943 6.59826 4.22034 4.08161 6.70034 0.01670 0.09405 6.45951 3.89984 4.39574 6.09432 4.03789 4.63055 5.72724 0.70565 2.23315 2.71571 2.11913 2.68492 4.99128 0.65565 8.73129 4.83026 8.61042 1.24695 4.42887 7.12366 8.30586 6.42079 6.80191 0.28677 0.05712 1.95561 2.16451 8.63170 5.72832 8.88154 3.14914 8.90338 3.14036 4.34377 8.47576 1.22339 7.95338 2.94725 0.62852 3.78814 8.65947 4.73786 2.85678 1.57942 5.89903 8.57990 7.64958 1.81501 5.34157 8.32054 4.02825 4.42925 4.15081 8.43030
5.28405 8.59787 5.62886 7.27998 8.72171 6.48056 4.16640 6.65774 6.22227 0.26698 6.31674 2.95749 4.45272 3.57215 4.76522 6.37602 0.56877 8.54471 4.50751 4.11654 6.20371 7.02280 5.89669 2.78921 7.48479 1.37748 2.80733 0.29500 5.57807 7.73809 1.20282 8.31803 4.61603 4.75454 0.51977 2.56955 3.56240 5.28464 4.57872 0.82405 6.85775 2.70750 7.06328 7.66393 1.42604 6.23523 4.76126 5.55673 5.04966 2.13808 8.59400 2.83146 8.87837 2.42635 6.79048 7.65431 0.47366 4.50876 8.89636 7.42252 2.55266 6.06647 1.89363 8.56232 7.28338 1.34056 6.80338 5.42122 0.07198 8.43240 1.67991 0.23188 2.73382 4.15203 0.39368 5.25137 0.86311 7.78871 4.41658 0.07869 6.42213 6.03441 2.27902 4.93672 3.33852 6.11921 0.22743 1.84309 4.83893 0.19964 6.16090 0.66537 0.67658 5.16310 2.01342 8.14601 0.10064 1.45440 1.01217 6.65658
0.05817 4.55111 2.29002 6.35629 6.77031 1.19797 0.31597 1.65357 4.16227 5.55022 6.53430 7.98789 7.82130 5.12471 0.70517 1.17419 4.82099 6.02814 0.86832 5.44005 4.92382 2.29427 7.05721 5.76021 3.50821 0.78234 6.74158 5.66010 6.11814 0.10225 8.96393 7.94235 7.33171 6.47060 6.19048 1.31397 5.15370 5.05684 2.52251 2.80268 6.38529 0.53963 7.56979 8.76676 4.00998 0.71094 4.78973 5.11493 1.81648 2.56535 2.86549 3.39471 4.49180 5.16229 1.83409 6.34829 8.94045 5.75115 1.19013 7.49984 8.79192 1.59540 2.66780 3.80692 5.44467 2.87888 1.60531 5.39992 7.32970 1.84679 1.94728 6.53225 0.37743 4.84098 2.47514 3.10173 4.19385 3.52284 2.46455 0.04523 8.84706 5.14405 3.02552 3.47163 0.67732 1.67810 1.51847 5.36884 3.56940 7.21565 3.78171 7.93057 5.29837 5.57582 2.21439 8.35741 4.48690 0.81320 4.33982 1.91052
5.81729 2.90820 2.20238 2.13044 3.52419 3.78818 2.74844 0.20252 2.44620 8.42295 5.75515 1.18809 2.31737 3.25183 7.67349 6.27863 2.80931 4.01138 6.12398 3.37965 2.70705 0.01908 5.53286 1.82572 5.12790 8.88688 3.83331 0.74283 3.32602 8.92690 3.52643 1.07723 7.13253 6.28086 6.96773 6.89286 7.44848 1.56309 2.50498 0.32216 6.46340 2.53300 3.58972 6.81129 8.14655 8.66472 8.43174 0.45391 2.65574 7.59184 0.18643 7.86283 3.60960 1.76373 1.17120 7.00807 6.32775 6.58536 3.77152 1.16117 6.26321 4.96245 6.99981 7.80293 4.09250 7.14534 0.26672 2.59592 3.59478 0.29087 0.44691 6.23116 4.52604 7.07897 4.95083 4.11042 5.37909 7.80113 5.48209 4.28664 0.72332 6.42262 6.35338 3.83157 1.14618 2.98313 6.38591 6.56120 7.86022 4.57089 2.68063 6.24203 4.93557 3.46508 6.21559 6.60387 1.44957 0.79929 1.68058 8.16887
0.81854 2.35867 8.86771 3.53888 8.40052 6.11262 4.47768 5.21996 1.94064 1.11783 0.85370 1.88597 7.46510 4.56971 5.85151 5.97849 5.69407 5.16215 2.04389 4.07157 7.25725 5.00909 2.05917 0.84400 0.07177 4.97017 0.61338 3.74443 6.75521 2.74448 6.09421 1.41361 7.95181 6.97068 6.96509 6.80929 1.42021 2.02224 5.39798 1.21228 7.27002 1.88043 1.20825 0.49578 2.78409 6.21048 5.69805 1.00749 5.88692 3.80207 3.07796 3.77168 2.94112 7.45258 7.44546 2.36566 8.45452 6.89179 3.98529 2.26532 7.83826 5.95857 8.11809 4.93463 4.79365 6.57551 2.05187 1.11787 5.58498 4.52538 1.42014 3.56263 5.68569 6.31224 1.71092 4.58131 4.32949 5.64332 0.22198 0.12643 6.10094 1.02401 3.28012 6.49156 1.45410 7.68684 8.33112 3.89138 4.81395 2.47279 1.54454 8.74054 2.62249 6.96904 2.92027 1.67035 7.03314 7.59310 6.63764 6.12503
6.90405 3.54461 6.47710 3.08078 8.18832 0.98802 8.65352 2.05774 2.74278 2.55993 8.32602 1.42628 4.38927 7.74559 5.62942 0.39048 1.23946 4.66349 6.11144 5.33549 2.55949 7.68215 6.18579 5.14181 0.70746 5.66290 1.40177 0.79653 6.52134 4.15330 6.58861 4.91520 5.54135 7.91467 4.98252 0.98374 1.31826 7.14234 2.40496 8.76344 4.71997 3.67158 6.52890 6.03526 5.30240 3.45910 5.87870 2.40528 1.21690 0.47762 5.19622 7.12487 6.65606 3.28752 7.12061 4.27996 5.73483 8.84976 2.85614 0.01349 0.19510 5.82906 2.64077 8.14118 3.33986 8.95714 2.89215 3.72466 3.37107 3.11712 0.21635 5.55547 2.11141 3.58300 1.70041 1.61481 4.25878 2.00454 8.99199 2.67368 7.47783 8.35258 1.95816 8.28168 8.93481 8.14434 4.36690 4.64248 7.77916 6.02862 8.63189 8.79687 6.29899 7.66945 2.22193 6.94936 4.53237 7.86218 4.87530 2.19621
1.79899 7.67976 7.38593 0.87896 4.63843 3.70267 6.82108 7.14255 8.53604 1.43174 0.58359 2.23827 2.50688 4.83211 4.04872 4.93944 2.68747 1.91339 8.98538 3.65319 5.05956 6.93510 1.64073 6.05086 3.58919 7.01169 2.92354 0.96346 3.71964 0.68714 8.26113 8.10148 4.22109 8.89031 3.43905 6.65876 3.45275 8.67894 3.73396 3.91645 3.07706 3.65229 3.49837 8.47335 5.62947 7.76379 7.29557 6.59771 3.34235 3.08457 2.78084 6.62305 4.90659 3.33541 4.19214 5.35188 0.45834 3.54886 0.87841 8.60722 0.34782 4.11797 4.67569 1.34309 5.17790 2.26189 3.09708 7.61593 3.25626 8.82888 4.57802 2.23472 3.30046 0.32364 1.58307 4.89799 6.68152 3.54366 6.64055 8.86202 5.28896 2.15735 5.75349 5.87946 2.94795 0.13159 2.27583 3.91023 2.41785 2.26698 0.38083 0.86793 3.43919 6.13174 4.35737 0.59933 2.79266 7.81476 4.91530 6.81024
3.22621 1.39990 2.58794 5.25295 2.66492 3.94651 8.74400 8.82326 5.21007 0.74848 1.12777 6.18804 3.40475 6.73752 1.62594 7.38418 4.24439 3.59983 0.60366 6.75157 6.61790 0.26534 7.41584 6.56021 5.95190 6.73374 3.70465 3.26971 4.24832 1.33219 2.19955 5.48617 8.71186 5.14854 8.33054 6.43169 8.36449 8.75938 8.29090 5.04349 0.17024 0.17831 6.85671 8.66357 0.98839 8.45075 7.89763 3.57148 5.40279 6.36175 2.01085 7.68541 1.98005 0.72601 0.59403 8.53918 1.94091 0.23010 0.85876 6.16070 6.84069 7.01776 3.39588 8.89117 3.88000 2.98622 6.39999 8.68333 6.79878 6.16914 4.03500 6.06213 2.92969 1.10284 1.97650 5.78073 0.00101 7.72603 5.92192 4.87959 6.67889 0.04455 8.79909 5.77837 8.25135 6.53288 4.80711 5.31498 2.03618 4.52047 3.43381 5.35006 8.83211 7.47713 4.45157 6.99791 8.55712 5.84935 4.02819 5.52941
6.30514 7.05133 0.65741 6.43896 0.27369 7.62921 7.08109 7.30232 6.51223 6.83505 1.42587 6.44249 3.25612 8.73698 1.16956 5.69400 1.38506 7.04697 5.71652 6.94595 3.80839 1.54255 5.54680 3.60813 1.48329 5.29331 4.28566 5.04385 2.99433 8.72706 3.04890 7.15024 4.06660 6.07458 6.00548 2.85366 2.62875 5.34923 1.26325 8.04970 5.95250 0.49183 1.20376 2.68971 1.58604 5.17774 4.81782 7.13288 0.91787 1.57153 0.86795 1.16053 1.45799 7.35613 3.82161 2.08190 6.00489 7.63773 5.78508 6.39784 6.82488 8.69090 4.84711 4.15878 2.23341 3.23199 8.99043 7.53505 5.43903 8.05546 5.24777 6.69292 4.34751 3.59130 5.99292 6.58940 4.47605 3.31055 8.93626 3.64135 0.74556 6.02887 5.70697 1.03865 2.17699 0.33088 7.62132 8.90701 2.23201 5.51425 4.35592 8.13913 7.16519 6.48420 4.18541 1.69788 8.68814 8.10906 7.49838 2.49247
7.29888 3.44319 7.36213 3.02164 8.65130 6.75302 4.39624 0.13464 4.63864 4.75112 1.80669 0.83333 7.12474 7.38763 1.46846 5.15812 0.55287 1.07293 0.58991 0.70282 5.20854 5.03111 3.57898 3.26289 3.04407 0.99296 3.88737 0.81051 3.50101 6.50984 6.92228 8.80150 8.26399 4.95465 3.43209 1.18420 0.02286 0.50336 0.84513 1.33508 1.04778 5.98180 2.68409 2.44641 0.47735 5.97685 1.79906 8.71654 1.03304 3.10268 7.33444 5.35494 6.65928 3.25743 2.56079 5.99035 3.85889 3.23988 5.11545 7.80012 5.79710 5.82381 2.22707 1.64704 2.19963 7.61053 4.56668 5.97770 4.28934 1.34960 4.67930 4.32255 5.26730 5.40989 6.14629 1.95915 3.32746 7.66591 1.70234 5.81685 6.40314 3.85678 2.76169 5.07495 6.60047 3.51817 8.65893 7.41468 6.18490 6.06932 7.31683 1.94075 5.12617 2.71552 6.84241 3.15997 3.07049 2.49703 7.44470 0.24948
